(Index, Key, Element)
(41670,289880,h)
(41671,295425,g)
(41672,250449,:)
(41673,277200,()
(41674,282058,.)
(41675,285966,&)
(41676,279596,g)
(41677,235063,>)
(41678,285990,H)
(41679,262235,`)
(41680,268675,F)
(41681,279007,:)
(41682,287290,a)
(41683,287314,j)
(41684,246410,g)
(41685,248093,a)
(41686,236786,8)
(41687,284353,;)
(41688,286997,{)
(41689,252864,S)
(41690,273107,g)
(41691,264180,0)
(41692,295947,?)
(41693,197950,#)
(41694,269447,N)
(41695,286096,$)
(41696,237768,X)
(41697,253247,j)
(41698,231290,&)
(41699,252208,Z)
(41700,217428,V)
(41701,225464,Z)
(41702,228511,m)
(41703,270651,_)
(41704,252679,>)
(41705,208810,R)
(41706,191526,u)
(41707,232696,k)
(41708,260004,')
(41709,221536,T)
(41710,236677,?)
(41711,286161,\)
(41712,234688,B)
(41713,272808,=)
(41714,217967,Q)
(41715,256753,=)
(41716,288507,X)
(41717,247973,f)
(41718,264098,D)
(41719,212272,>)
(41720,277952,k)
(41721,242698,I)
(41722,274944,4)
(41723,282268,j)
(41724,258849,?)
(41725,241336,q)
(41726,291986,\)
(41727,295914,\)
(41728,275592,m)
(41729,295647,])
(41730,270563,;)
(41731,295432,[)
(41732,275120,&)
(41733,279181,Q)
(41734,242526,))
(41735,266808,;)
(41736,292067,q)
(41737,224023,e)
(41738,247910,5)
(41739,281077,D)
(41740,258619,])
(41741,202964,7)
(41742,198908,?)
(41743,266586,/)
(41744,195409,x)
(41745,292549,g)
(41746,255807,<)
(41747,275038,+)
(41748,256890,x)
(41749,284185,t)
(41750,248210,-)
(41751,249185,z)
(41752,247470,Y)
(41753,261025,2)
(41754,250538,e)
(41755,293622,^)
(41756,210823,B)
(41757,229387,@)
(41758,273815,u)
(41759,216397,T)
(41760,241574,Q)
(41761,246729,y)
(41762,259589,l)
(41763,264899,-)
(41764,206054,>)
(41765,269704,@)
(41766,270195,t)
(41767,195440,j)
(41768,273153,J)
(41769,269925,E)
(41770,220353,B)
(41771,293199,G)
(41772,296175,#)
(41773,238499,P)
(41774,199248,8)
(41775,286749,f)
(41776,267806,T)
(41777,252467,#)
(41778,214420,@)
(41779,258866,Z)
(41780,247880,i)
(41781,224153,8)
(41782,274193,c)
(41783,296262,m)
(41784,280756,$)
(41785,281297,2)
(41786,259201,Z)
(41787,280381,})
(41788,238750,h)
(41789,193029,c)
(41790,193107,0)
(41791,227589,:)
(41792,236421,D)
(41793,274527,h)
(41794,266671,/)
(41795,274664,y)
(41796,253112,0)
(41797,250875,j)
(41798,293206,L)
(41799,285796,=)
(41800,210476,<)
(41801,287211,7)
(41802,245676,$)
(41803,290832,))
(41804,251217,v)
(41805,241148,l)
(41806,290801,f)
(41807,234024,2)
(41808,294087,o)
(41809,264451,a)
(41810,276114,j)
(41811,263685,>)
(41812,275494,F)
(41813,286876,{)
(41814,264222,U)
(41815,282068,w)
(41816,274893,q)
(41817,244972,")
(41818,234832,N)
(41819,230272,;)
(41820,244006,7)
(41821,238169,E)
(41822,224797,))
(41823,286250,`)
(41824,266868,9)
(41825,273179,2)
(41826,233184,_)
(41827,263787,U)
(41828,267140,>)
(41829,269894,s)
(41830,276803,&)
(41831,247255,n)
(41832,263638,q)
(41833,290647,[)
(41834,275935,6)
(41835,207133,Z)
(41836,238555,@)
(41837,192052,Y)
(41838,263525,0)
(41839,252475,a)
(41840,222068,!)
(41841,239681,])
(41842,240060,Y)
(41843,273499,*)
(41844,240260,A)
(41845,256062,n)
(41846,275417,>)
(41847,231159,I)
(41848,223573,U)
(41849,262725,O)
(41850,274755,l)
(41851,291382,})
(41852,222125,%)
(41853,287904,q)
(41854,259216,/)
(41855,261765,P)
(41856,225263,t)
(41857,293582,C)
(41858,228683,f)
(41859,290844,|)
(41860,287288,|)
(41861,242090,d)
(41862,240549,\)
(41863,250123,0)
(41864,274499,:)
(41865,225105,\)
(41866,251570,$)
(41867,275141,R)
(41868,267892,))
(41869,251635,f)
(41870,244796,.)
(41871,239624,\)
(41872,227949,=)
(41873,268166,-)
(41874,280869,r)
(41875,291716,q)
(41876,287690,;)
(41877,185975,p)
(41878,183242,1)
(41879,261039,N)
(41880,250816,Y)
(41881,283003,-)
(41882,235504,c)
(41883,290931,1)
(41884,256234,E)
(41885,260191,B)
(41886,242824,9)
(41887,244549,^)
(41888,254872,u)
(41889,237205,+)
(41890,225969,E)
(41891,270934,A)
(41892,282960,\)
(41893,291669,9)
(41894,283027,W)
(41895,192489,G)
(41896,280951,A)
(41897,296210,,)
(41898,252831,x)
(41899,190460,y)
(41900,194353,N)
(41901,212606,d)
(41902,227009,=)
(41903,218063,b)
(41904,260472,1)
(41905,243784,")
(41906,261863,d)
(41907,259540,,)
(41908,260862,<)
(41909,238589,!)
(41910,282731,c)
(41911,196312,H)
(41912,286160,M)
(41913,179333,*)
(41914,234416,.)
(41915,285893,4)
(41916,208856,^)
(41917,276029,b)
(41918,198758,z)
(41919,280157,])
(41920,290666,[)
(41921,258065,c)
(41922,221864,T)
(41923,258735,8)
(41924,234667,`)
(41925,246845,J)
(41926,237098,g)
(41927,246936,_)
(41928,237806,])
(41929,196281,()
(41930,232994,?)
(41931,252845,@)
(41932,259592,4)
(41933,246085,4)
(41934,235666,e)
(41935,208641,f)
(41936,268342,<)
(41937,289347,!)
(41938,268075,I)
(41939,210323,#)
(41940,267120,i)
(41941,295248,J)
(41942,203495,2)
(41943,278171,p)
(41944,254047,c)
(41945,271055,=)
(41946,286887,2)
(41947,184948,Q)
(41948,249399,F)
(41949,287069,J)
(41950,283220,i)
(41951,233001,/)
(41952,251087,U)
(41953,265837,R)
(41954,241417,$)
(41955,238364,q)
(41956,296316,g)
(41957,248733,>)
(41958,196637,&)
(41959,261842,q)
(41960,247419,v)
(41961,218766,n)
(41962,247652,l)
(41963,264982,?)
(41964,214752,u)
(41965,223487,0)
(41966,281144,`)
(41967,268081,1)
(41968,293916,/)
(41969,208327,b)
(41970,258246,l)
(41971,268445,!)
(41972,257958,[)
(41973,272889,4)
(41974,260711,c)
(41975,251565,\)
(41976,285015,5)
(41977,207105,y)
(41978,258979,V)
(41979,184456,U)
(41980,227179,9)
(41981,243558,4)
(41982,276516,O)
(41983,280351,U)
(41984,289250,D)
(41985,272872,=)
(41986,274221,=)
(41987,279906,D)
(41988,219878,K)
(41989,276895,t)
(41990,259620,d)
(41991,279608,7)
(41992,229001,r)
(41993,276435,A)
(41994,262986,X)
(41995,248394,l)
(41996,260000,s)
(41997,246949,r)
(41998,271904,o)
(41999,226144,W)
(42000,184309,.)
(42001,180143,w)
(42002,281138,Y)
(42003,216276,\)
(42004,278630,j)
(42005,290472,x)
(42006,274661,j)
(42007,214273,.)
(42008,271107,#)
(42009,243516,d)
(42010,278770,\)
(42011,277480,a)
(42012,266617,`)
(42013,208671,9)
(42014,224119,z)
(42015,262090,m)
(42016,244621,l)
(42017,234701,.)
(42018,265502,9)
(42019,226189,\)
(42020,293393,p)
(42021,277544,6)
(42022,284324,\)
(42023,282626,$)
(42024,271422,j)
(42025,282647,9)
(42026,273265,*)
(42027,231204,`)
(42028,271449,1)
(42029,208197,=)
(42030,254272,$)
(42031,263781,c)
(42032,194417,`)
(42033,204208,&)
(42034,213964,o)
(42035,278642,4)
(42036,221550,k)
(42037,290675,{)
(42038,209578,8)
(42039,237138,^)
(42040,194340,%)
(42041,246940,r)
(42042,199809,])
(42043,296330,7)
(42044,249660,%)
(42045,279957,[)
(42046,215087,<)
(42047,291096,k)
(42048,286212,U)
(42049,292475,&)
(42050,258059,&)
(42051,292047,")
(42052,291389,5)
(42053,283532,P)
(42054,279060,s)
(42055,244246,A)
(42056,250840,y)
(42057,281289,W)
(42058,262900,,)
(42059,265796,w)
(42060,223977,C)
(42061,222863,1)
(42062,268913,5)
(42063,274517,7)
(42064,254740,o)
(42065,262741,5)
(42066,220687,I)
(42067,273556,m)
(42068,230493,%)
(42069,242898,q)
(42070,281321,&)
(42071,211069,{)
(42072,230473,%)
(42073,282046,])
(42074,217553,4)
(42075,229172,})
(42076,254065,s)
(42077,256511,I)
(42078,233942,1)
(42079,286015,+)
(42080,217238,h)
(42081,284703,+)
(42082,270642,u)
(42083,231070,i)
(42084,258726,#)
(42085,284338,>)
(42086,224476,8)
(42087,259901,-)
(42088,241093,\)
(42089,279949,t)
(42090,231888,y)
(42091,250178,9)
(42092,265854,7)
(42093,291745,G)
(42094,214960,5)
(42095,254846,:)
(42096,207464,%)
(42097,291234,U)
(42098,285938,2)
(42099,256118,A)
(42100,287180,-)
(42101,278535,))
(42102,291921,')
(42103,262156,a)
(42104,250776,x)
(42105,260621,n)
(42106,295258,2)
(42107,247621,3)
(42108,286570,Q)
(42109,244225,6)
(42110,279489,r)
(42111,256762,\)
(42112,285412,M)
(42113,235157,})
(42114,275314,|)
(42115,235622,-)
(42116,257685,*)
(42117,280694,#)
(42118,240021,c)
(42119,262438,Q)
(42120,236977,_)
(42121,294256,C)
(42122,278719,1)
(42123,241114,u)
(42124,272898,R)
(42125,287748,>)
(42126,247460,,)
(42127,279781,t)
(42128,267251,+)
(42129,213249,i)
(42130,213065,C)
(42131,268406,N)
(42132,253494,=)
(42133,219549,5)
(42134,220742,f)
(42135,262016,F)
(42136,267560,v)
(42137,286452,>)
(42138,273523,l)
(42139,289640,2)
(42140,183651,a)
(42141,215458,x)
(42142,268769,5)
(42143,236133,h)
(42144,231671,))
(42145,280834,/)
(42146,286852,?)
(42147,263907,=)
(42148,291181,])
(42149,270875,_)
(42150,276629,d)
(42151,294973,S)
(42152,236012,j)
(42153,274025,_)
(42154,254705,()
(42155,282983,U)
(42156,279766,,)
(42157,266146,*)
(42158,225242,N)
(42159,296191,s)
(42160,256344,#)
(42161,245459,v)
(42162,210355,L)
(42163,267364,a)
(42164,251100,V)
(42165,278001,k)
(42166,271666,|)
(42167,206089,!)
(42168,201327,E)
(42169,224896,i)
(42170,249918,R)
(42171,257975,Q)
(42172,249663,L)
(42173,292936,N)
(42174,239632,1)
(42175,279357,g)
(42176,251870,w)
(42177,236192,O)
(42178,259332,L)
(42179,231105,Y)
(42180,257695,I)
(42181,251125,T)
(42182,242122,8)
(42183,296229,A)
(42184,288785,9)
(42185,274215,<)
(42186,239397,/)
(42187,255938,G)
(42188,279541,\)
(42189,276414,{)
(42190,235649,I)
(42191,294239,o)
(42192,273764,0)
(42193,229499,s)
(42194,225192,/)
(42195,275021,I)
(42196,288536,R)
(42197,279707,a)
(42198,251319,d)
(42199,277506,l)
(42200,286949,<)
(42201,241013,$)
(42202,273868,q)
(42203,286303,|)
(42204,245369,C)
(42205,187213,])
(42206,282569,1)
(42207,211683,t)
(42208,240693,W)
(42209,233879,%)
(42210,224056,])
(42211,241454,")
(42212,240020,Y)
(42213,295109,`)
(42214,288278,u)
(42215,257779,Z)
(42216,283206,m)
(42217,268954,T)
(42218,292225,])
(42219,222753,;)
(42220,213826,b)
(42221,235760,f)
(42222,259612,X)
(42223,285427,l)
(42224,254934,])
(42225,220228,y)
(42226,283351,n)
(42227,278310,{)
(42228,259731,w)
(42229,257625,Z)
(42230,223389,*)
(42231,236055,")
(42232,244293,v)
(42233,275335,|)
(42234,277756,h)
(42235,230606,")
(42236,272881,*)
(42237,273017,{)
(42238,233237,_)
(42239,241685,m)
(42240,237970,r)
(42241,199954,b)
(42242,234146,b)
(42243,290453,3)
(42244,250135,z)
(42245,228926,X)
(42246,261104,})
(42247,236996,q)
(42248,252206,])
(42249,265172,2)
(42250,261223,F)
(42251,290781,*)
(42252,295859,G)
(42253,205876,=)
(42254,286156,C)
(42255,268198,#)
(42256,276301,f)
(42257,289133,I)
(42258,252551,")
(42259,194274,.)
(42260,258083,')
(42261,274303,*)
(42262,261363,*)
(42263,220952,')
(42264,252542,j)
(42265,284406,6)
(42266,233417,d)
(42267,293184,d)
(42268,280178,')
(42269,292989,/)
(42270,285284,u)
(42271,282101,I)
(42272,243806,N)
(42273,249010,-)
(42274,281841,a)
(42275,255589,P)
(42276,254907,j)
(42277,250651,M)
(42278,274395,()
(42279,201033,4)
(42280,225814,,)
(42281,195282,r)
(42282,196178,<)
(42283,225267,6)
(42284,284980,2)
(42285,221338,$)
(42286,228034,p)
(42287,295936,7)
(42288,213671,Q)
(42289,234883,R)
(42290,260534,_)
(42291,281602,#)
(42292,270579,f)
(42293,278134,Z)
(42294,224853,i)
(42295,294429,U)
(42296,275404,H)
(42297,254639,:)
(42298,228916,A)
(42299,169671,z)
(42300,290336,O)
(42301,219448,%)
(42302,280910,R)
(42303,289508,Z)
(42304,253084,q)
(42305,213844,E)
(42306,181059,a)
(42307,296410,J)
(42308,235101,?)
(42309,221027,H)
(42310,176494,z)
(42311,230417,f)
(42312,191621,v)
(42313,285698,K)
(42314,289535,n)
(42315,226169,y)
(42316,238187,3)
(42317,285447,n)
(42318,291830,O)
(42319,288519,W)
(42320,273644,J)
(42321,229104,?)
(42322,200044,R)
(42323,200253,l)
(42324,195180,")
(42325,219572,X)
(42326,249168,8)
(42327,282234,q)
(42328,237426,D)
(42329,278920,+)
(42330,236552,D)
(42331,255321,\)
(42332,292285,h)
(42333,229608,f)
(42334,259745,t)
(42335,275641,G)
(42336,260684,3)
(42337,260357,7)
(42338,250959,k)
(42339,268239,N)
(42340,229023,B)
(42341,280024,u)
(42342,208337,A)
(42343,282863,q)
(42344,217532,K)
(42345,206266,L)
(42346,193889,T)
(42347,244638,1)
(42348,280837,>)
(42349,261462,A)
(42350,223496,$)
(42351,294273,))
(42352,260261,Z)
(42353,286422,9)
(42354,238826,g)
(42355,284607,>)
(42356,271285,S)
(42357,236791,u)
(42358,268035,R)
(42359,266204,%)
(42360,252552,0)
(42361,219584,G)
(42362,219822,F)
(42363,222142,S)
(42364,248129,5)
(42365,185185,2)
(42366,224068,w)
(42367,288880,d)
(42368,261760,A)
(42369,276002,=)
(42370,195093,J)
(42371,261858,')
(42372,229536,()
(42373,295865,|)
(42374,168272,j)
(42375,276646,y)
(42376,240315,D)
(42377,245176,w)
(42378,232772,w)
(42379,276259,H)
(42380,288179,T)
(42381,268895,J)
(42382,237738,k)
(42383,286489,r)
(42384,214488,d)
(42385,278397,!)
(42386,217765,|)
(42387,231820,C)
(42388,253090,^)
(42389,263064,c)
(42390,255023,u)
(42391,246235,>)
(42392,236956,])
(42393,269556,$)
(42394,266116,<)
(42395,264623,T)
(42396,259144,%)
(42397,250665,&)
(42398,234218,+)
(42399,266260,a)
(42400,291632,d)
(42401,288509,q)
(42402,234339,))
(42403,251725,\)
(42404,235960,6)
(42405,266240,n)
(42406,216410,w)
(42407,260417,O)
(42408,232470,q)
(42409,245478,x)
(42410,267407,()
(42411,237023,$)
(42412,279444,')
(42413,186800,N)
(42414,264350,8)
(42415,276680,$)
(42416,252020,N)
(42417,280941,])
(42418,263829,!)
(42419,234534,g)
(42420,246626,N)
(42421,250802,Y)
(42422,290173,H)
(42423,273357,=)
(42424,270266,V)
(42425,204168,E)
(42426,231907,4)
(42427,286864,A)
(42428,237423,<)
(42429,250979,1)
(42430,264226,^)
(42431,249958,/)
(42432,193093,w)
(42433,204237,+)
(42434,293485,[)
(42435,238748,{)
(42436,275993,t)
(42437,238341,,)
(42438,237391,`)
(42439,265602,n)
(42440,243907,F)
(42441,290388,Z)
(42442,215995,7)
(42443,275525,B)
(42444,291896,6)
(42445,191476,`)
(42446,274798,q)
(42447,254386,Y)
(42448,258371,R)
(42449,279513,=)
(42450,285461,X)
(42451,187639,?)
(42452,263707,H)
(42453,286406,U)
(42454,291725,`)
(42455,269575,Z)
(42456,286947,7)
(42457,260505,4)
(42458,272637,\)
(42459,291555,O)
(42460,281211,2)
(42461,263519,>)
(42462,241609,5)
(42463,223301,P)
(42464,294348,f)
(42465,245075,J)
(42466,286762,?)
(42467,260922,x)
(42468,236833,:)
(42469,284723,4)
(42470,280185,})
(42471,295061,r)
(42472,229806,_)
(42473,224329,I)
(42474,267517,u)
(42475,292998,S)
(42476,278122,T)
(42477,272521,X)
(42478,233596,X)
(42479,291453,$)
(42480,233347,l)
(42481,293043,B)
(42482,285517,9)
(42483,253462,])
(42484,285011,})
(42485,266175,})
(42486,283536,m)
(42487,266730,i)
(42488,225779,z)
(42489,209551,n)
(42490,272649,m)
(42491,264211,G)
(42492,255930,P)
(42493,202252,`)
(42494,270524,u)
(42495,233494,T)
(42496,251379,$)
(42497,291681,`)
(42498,290255,g)
(42499,282293,x)
(42500,287132,C)
(42501,276812,a)
(42502,240778,1)
(42503,229126,B)
(42504,234739,F)
(42505,251936,2)
(42506,278917,8)
(42507,274052,-)
(42508,285164,`)
(42509,265536,x)
(42510,285769,.)
(42511,275957,p)
(42512,251424,})
(42513,267196,d)
(42514,224030,P)
(42515,267029,D)
(42516,246323,k)
(42517,280681,r)
(42518,216341,])
(42519,236115,P)
(42520,236110,=)
(42521,287049,y)
(42522,276830,<)
(42523,225345,B)
(42524,252029,z)
(42525,284608,e)
(42526,224404,$)
(42527,254854,")
(42528,216635,J)
(42529,282383,3)
(42530,236619,c)
(42531,242858,<)
(42532,194892,-)
(42533,214317,?)
(42534,241698,')
(42535,265821,V)
(42536,260940,M)
(42537,286803,=)
(42538,230977,%)
(42539,267532,q)
(42540,259649,2)
(42541,251155,d)
(42542,274754,8)
(42543,232250,J)
(42544,253971,p)
(42545,240331,_)
(42546,217668,()
(42547,267185,D)
(42548,216333,|)
(42549,264337,h)
(42550,241534,*)
(42551,278429,z)
(42552,224008,<)
(42553,178126,r)
(42554,203665,-)
(42555,244011,L)
(42556,225144,3)
(42557,229504,z)
(42558,255196,j)
(42559,291955,Z)
(42560,293140,k)
(42561,292392,q)
(42562,254397,")
(42563,233386,})
(42564,250304,[)
(42565,244414,k)
(42566,260994,9)
(42567,245173,|)
(42568,218906,D)
(42569,187547,<)
(42570,178077,[)
(42571,284094,])
(42572,256582,c)
(42573,198585,q)
(42574,268240,\)
(42575,260207,()
(42576,284380,()
(42577,203399,0)
(42578,242834,?)
(42579,253213,N)
(42580,293176,6)
(42581,292551,b)
(42582,291604,<)
(42583,290483,))
(42584,281266,E)
(42585,283916,h)
(42586,244862,a)
(42587,254897,H)
(42588,294558,2)
(42589,234359,U)
(42590,290999,g)
(42591,267108,()
(42592,229501,})
(42593,212004,))
(42594,257540,^)
(42595,239549,^)
(42596,194211,5)
(42597,287626,<)
(42598,237999,D)
(42599,254949,f)
(42600,292492,b)
(42601,283089,\)
(42602,282931,u)
(42603,263185,C)
(42604,250614,?)
(42605,247187,=)
(42606,275326,W)
(42607,239237,*)
(42608,207684,E)
(42609,232271,&)
(42610,200151,")
(42611,291082,i)
(42612,284594,v)
(42613,274123,N)
(42614,259884,T)
(42615,273489,`)
(42616,279419,z)
(42617,281393,,)
(42618,271256,d)
(42619,280501,U)
(42620,224843,:)
(42621,265049,@)
(42622,276428,$)
(42623,293061,M)
(42624,230604,b)
(42625,233127,X)
(42626,255610,|)
(42627,229325,U)
(42628,231449,_)
(42629,265557,S)
(42630,258186,L)
(42631,228881,F)
(42632,238691,0)
(42633,278248,')
(42634,206139,x)
(42635,221133,C)
(42636,233947,,)
(42637,197662,B)
(42638,238002,a)
(42639,252773,1)
(42640,288632,X)
(42641,293368,U)
(42642,237236,G)
(42643,273938,?)
(42644,182838,7)
(42645,245486,M)
(42646,242843,P)
(42647,264827,v)
(42648,282274,v)
(42649,267665,c)
(42650,232299,u)
(42651,222429,2)
(42652,206649,1)
(42653,257290,J)
(42654,269734,D)
(42655,285590,h)
(42656,269773,=)
(42657,239789,Q)
(42658,277721,&)
(42659,242274,[)
(42660,187064,})
(42661,226393,I)
(42662,205711,Q)
(42663,286960,c)
(42664,295216,{)
(42665,239593,b)
(42666,259992,.)
(42667,250530,J)
(42668,230539,h)
(42669,272794,))
(42670,294201,])
(42671,289276,8)
(42672,284940,1)
(42673,247784,O)
(42674,234505,()
(42675,266573,=)
(42676,223910,$)
(42677,281920,X)
(42678,201806,<)
(42679,295234,2)
(42680,262621,:)
(42681,293408,U)
(42682,226559,[)
(42683,274745,^)
(42684,272308,+)
(42685,287194,M)
(42686,279750,z)
(42687,245343,w)
(42688,201449,o)
(42689,290473,9)
(42690,229229,d)
(42691,274534,u)
(42692,264202,l)
(42693,291075,&)
(42694,259975,c)
(42695,273869,o)
(42696,277205,w)
(42697,221857,C)
(42698,206547,+)
(42699,292107,I)
(42700,260972,9)
(42701,238456,T)
(42702,255273,U)
(42703,216300,W)
(42704,228083,Z)
(42705,209830,`)
(42706,205738,B)
(42707,242530,S)
(42708,229346,b)
(42709,279280,?)
(42710,245979,H)
(42711,249155,[)
(42712,270057,r)
(42713,208002,K)
(42714,225368,n)
(42715,231814,3)
(42716,220482,2)
(42717,233670,L)
(42718,249069,<)
(42719,293195,t)
(42720,240675,3)
(42721,255458,:)
(42722,241553,/)
(42723,233438,w)
(42724,189317,n)
(42725,295971,>)
(42726,237148,9)
(42727,265996,D)
(42728,244230,U)
(42729,294717,2)
(42730,295918,@)
(42731,237933,t)
(42732,258895,W)
(42733,235576,[)
(42734,259791,e)
(42735,234271,W)
(42736,238515,e)
(42737,250950,E)
(42738,244411,^)
(42739,234296,Z)
(42740,221961,d)
(42741,248410,=)
(42742,272847,H)
(42743,283620,C)
(42744,292816,x)
(42745,282135,E)
(42746,207063,g)
(42747,243283,/)
(42748,272981,?)
(42749,186910,])
(42750,250429,;)
(42751,287146,5)
(42752,249430,/)
(42753,277590,<)
(42754,246130,,)
(42755,226353,A)
(42756,250925,<)
(42757,290620,,)
(42758,284865,e)
(42759,240103,r)
(42760,273142,q)
(42761,219252,e)
(42762,182358,n)
(42763,258418,a)
(42764,208589,T)
(42765,226641,l)
(42766,184333,k)
(42767,284644,a)
(42768,273407,()
(42769,230143,u)
(42770,253750,v)
(42771,260874,E)
(42772,262852,t)
(42773,291617,L)
(42774,237692,+)
(42775,205799,4)
(42776,290612,!)
(42777,270794,")
(42778,291098,1)
(42779,273023,l)
(42780,192222,Q)
(42781,198781,7)
(42782,289965,+)
(42783,256144,B)
(42784,283398,B)
(42785,277207,H)
(42786,229813,c)
(42787,252349,Z)
(42788,241590,^)
(42789,244866,Y)
(42790,185236,1)
(42791,262057,w)
(42792,280661,-)
(42793,274983,P)
(42794,265110,w)
(42795,287965,^)
(42796,258660,Z)
(42797,228153,<)
(42798,204720,<)
(42799,255921,C)
(42800,247649,y)
(42801,196702,5)
(42802,209579,A)
(42803,283334,B)
(42804,228685,D)
(42805,276283,O)
(42806,268369,d)
(42807,217079,\)
(42808,229369,()
(42809,225529,/)
(42810,238385,X)
(42811,273797,f)
(42812,289099,?)
(42813,252698,?)
(42814,284862,\)
(42815,238965,G)
(42816,228164,H)
(42817,255013,H)
(42818,261716,q)
(42819,254974,7)
(42820,266720,")
(42821,293158,?)
(42822,263126,0)
(42823,275296,i)
(42824,283498,[)
(42825,277306,R)
(42826,256055,i)
(42827,276380,u)
(42828,286260,6)
(42829,296387,6)
(42830,265153,`)
(42831,259898,K)
(42832,278617,<)
(42833,179607,V)
(42834,284573,-)
(42835,259177,))
(42836,236762,<)
(42837,277801,[)
(42838,230214,T)
(42839,222088,y)
(42840,294007,g)
(42841,215915,F)
(42842,209163,7)
(42843,245467,4)
(42844,258930,2)
(42845,254345,l)
(42846,205935,#)
(42847,247857,w)
(42848,251070,N)
(42849,211821,U)
(42850,211017,`)
(42851,230559,_)
(42852,240253,0)
(42853,243854,a)
(42854,238754,P)
(42855,250391,k)
(42856,220693,")
(42857,288624,h)
(42858,278110,/)
(42859,241790,r)
(42860,278398,F)
(42861,212326,C)
(42862,218823,b)
(42863,231352,2)
(42864,256100,*)
(42865,272919,D)
(42866,220152,#)
(42867,230903,l)
(42868,247251,*)
(42869,202116,|)
(42870,277841,9)
(42871,262524,k)
(42872,292805,,)
(42873,280457,Y)
(42874,262331,o)
(42875,277104,L)
(42876,277278,Y)
(42877,226677,r)
(42878,221897,o)
(42879,241331,C)
(42880,263678,+)
(42881,290569,!)
(42882,272781,H)
(42883,213546,s)
(42884,194933,L)
(42885,289823,3)
(42886,270051,K)
(42887,225378,:)
(42888,274726,l)
(42889,242939,b)
(42890,276200,l)
(42891,273354,W)
(42892,273247,r)
(42893,206833,@)
(42894,257826,2)
(42895,284679,0)
(42896,283740,l)
(42897,246997,q)
(42898,205861,m)
(42899,229190,C)
(42900,240182,0)
(42901,234305,2)
(42902,293402,-)
(42903,218257,g)
(42904,246368,|)
(42905,256970,W)
(42906,252797,S)
(42907,220380,v)
(42908,254511,m)
(42909,240834,6)
(42910,246110,*)
(42911,288758,4)
(42912,255946,})
(42913,253825,K)
(42914,264425,p)
(42915,191668,")
(42916,263400,D)
(42917,185625,N)
(42918,172463,B)
(42919,284041,C)
(42920,217854,r)
(42921,228797,r)
(42922,288707,q)
(42923,221649,Z)
(42924,283437,3)
(42925,245816,&)
(42926,240198,t)
(42927,208215,[)
(42928,255081,v)
(42929,222759,K)
(42930,283029,B)
(42931,248053,%)
(42932,289681,O)
(42933,212411,p)
(42934,229046,3)
(42935,225684,o)
(42936,289798,`)
(42937,280483,t)
(42938,220123,A)
(42939,258559,n)
(42940,196229,d)
(42941,194264,r)
(42942,189648,-)
(42943,250679,M)
(42944,286198,x)
(42945,279638,{)
(42946,200175,b)
(42947,221434,5)
(42948,253087,])
(42949,209904,J)
(42950,195347,{)
(42951,276490,X)
(42952,275101,v)
(42953,279561,g)
(42954,286164,s)
(42955,221867,})
(42956,292034,f)
(42957,266001,f)
(42958,294299,n)
(42959,241586,{)
(42960,269810,:)
(42961,263816,v)
(42962,247553,$)
(42963,283256,V)
(42964,231287,D)
(42965,251867,b)
(42966,200339,z)
(42967,280462,1)
(42968,293598,f)
(42969,275027,w)
(42970,272286,D)
(42971,284760,n)
(42972,260521,k)
(42973,223845,@)
(42974,261131,\)
(42975,288076,:)
(42976,192464,{)
(42977,279946,a)
(42978,262287,M)
(42979,252144,})
(42980,269277,5)
(42981,283867,k)
(42982,221799,N)
(42983,293225,))
(42984,228178,1)
(42985,290555,`)
(42986,251419,P)
(42987,272692,U)
(42988,283755,k)
(42989,263791,!)
(42990,266496,J)
(42991,212871,7)
(42992,227916,x)
(42993,290182,d)
(42994,279558,*)
(42995,249433,R)
(42996,234579,\)
(42997,273276,d)
(42998,249905,=)
(42999,272594,g)
(43000,189464,M)
(43001,238407,A)
(43002,208569,3)
(43003,277881,z)
(43004,243569,\)
(43005,272440,g)
(43006,266122,g)
(43007,292190,a)
(43008,262103,q)
(43009,268490,Q)
(43010,282313,Q)
(43011,266623,[)
(43012,220211,!)
(43013,260396,<)
(43014,287505,P)
(43015,221745,J)
(43016,269452,P)
(43017,250707,e)
(43018,289022,H)
(43019,260552,|)
(43020,255512,2)
(43021,280112,&)
(43022,237398,0)
(43023,266789,h)
(43024,216995,[)
(43025,260605,<)
(43026,182191,p)
(43027,293576,")
(43028,271349,^)
(43029,243349,*)
(43030,238923,J)
(43031,269678,r)
(43032,234423,N)
(43033,209600,@)
(43034,227404,()
(43035,275906,u)
(43036,293016,])
(43037,254825,G)
(43038,294180,[)
(43039,230016,i)
(43040,211392,K)
(43041,280360,[)
(43042,225168,j)
(43043,295387,*)
(43044,289800,_)
(43045,250555,7)
(43046,230965,})
(43047,268751,u)
(43048,223728,a)
(43049,279870,Z)
(43050,257910,d)
(43051,209182,E)
(43052,246489,Z)
(43053,291860,9)
(43054,186324,t)
(43055,248707,#)
(43056,255334,<)
(43057,275770,`)
(43058,283377,.)
(43059,267648,o)
(43060,274514,@)
(43061,271687,G)
(43062,291508,X)
(43063,250607,*)
(43064,219379,b)
(43065,245427,,)
(43066,257834,a)
(43067,242396,N)
(43068,255010,8)
(43069,276977,S)
(43070,291887,V)
(43071,217933,p)
(43072,235089,K)
